Filename,tnodeembed-AUC,tnodeembed-F1_micro,tnodeembed-F1_macro,tnodeembed-final_loss,tnodeembed-final_accuracy,node2vec-AUC,node2vec-F1_micro,node2vec-F1_macro,node2vec-final_loss,node2vec-final_accuracy
CollegeMsg_20040601.log,0.629068447231834,0.6056985294117647,0.6049821451660299,0.030103055760264397,0.9870129823684692,0.6288503069732795,0.5756740196078431,0.5756650578952156,0.14283312857151031,1.0
CollegeMsg_20040602.log,0.5944367100394079,0.5572916666666666,0.5570052129244007,0.010037600994110107,1.0,0.5952704113201653,0.5618872549019608,0.5615389124445573,0.09684626758098602,1.0
CollegeMsg_20040603.log,0.6087870350346021,0.5778186274509803,0.5777728128690434,0.007692812010645866,1.0,0.6040099135548828,0.5756740196078431,0.575586019116392,0.08232424408197403,0.9956709742546082
CollegeMsg_20040604.log,0.5909015988441946,0.5481004901960784,0.5473261127786443,0.004520626273006201,1.0,0.5892779369713572,0.5536151960784313,0.5530408955558019,0.08114897459745407,0.9956709742546082
CollegeMsg_20040605.log,0.5953571417844098,0.5704656862745098,0.5704598804229799,0.009537086822092533,0.9956709742546082,0.5996578088956172,0.5670955882352942,0.5659864878942407,0.08544743061065674,0.9956709742546082
CollegeMsg_20040606.log,0.5995682625072087,0.5698529411764706,0.5697817072057914,0.007617130409926176,1.0,0.5979412215253748,0.5698529411764706,0.5696196064583505,0.08961151540279388,0.9956709742546082
CollegeMsg_20040607.log,0.5976080038326606,0.5723039215686274,0.5720468370560938,0.007797583006322384,0.9956709742546082,0.6067541255166282,0.5762867647058824,0.5762867249344006,0.08041221648454666,0.9956709742546082
CollegeMsg_20040608.log,0.5806360534409842,0.5569852941176471,0.5565522396641942,0.008967217989265919,0.9956709742546082,0.5749246083237216,0.5517769607843137,0.5517193567189591,0.08205630630254745,1.0
CollegeMsg_20040609.log,0.5975796568627452,0.5637254901960784,0.5637248349865962,0.005564897321164608,1.0,0.6045109603277585,0.5827205882352942,0.5824821565624293,0.0843069925904274,1.0
CollegeMsg_20040610.log,0.6085632629277201,0.5833333333333334,0.583002042604614,0.004495828412473202,1.0,0.6016772019776047,0.5741421568627451,0.5741407178378135,0.08291371166706085,1.0
CollegeMsg_20040611.log,0.5804079635837178,0.5450367647058824,0.5450244227034601,0.004979176912456751,1.0,0.5866176395496924,0.5533088235294118,0.5529838947235531,0.09013283252716064,1.0
CollegeMsg_20040612.log,0.6011502487024222,0.5772058823529411,0.5760009488469815,0.004446644801646471,1.0,0.6158497482939255,0.5793504901960784,0.5793330770736268,0.08376435935497284,1.0
