filename,dataset,time,nodes,edges,epochs,hyp,dim,euc,edim,sph,sdim,MAP,avg_distortion,wc,me,mc,best_loss,distortion,map,wc_dist,final_loss
dataset_data-COLLEGE-cleaned-remapped-CollegeMsg_20041026_nodes_28_edges_27_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_4-dim_3-euc_0-edim_0-sph_2-sdim_3_log.txt,COLLEGE,20041026,28,27,100,4,3,0,0,2,3,0.6785714285714286,0.08919466100559391,4.292572373514436,1.3872627118238747,3.094275033076371,0.009887191401283744,0.05782950405489405,0.7738095238095238,1.5456992218840861,0.009887191401283744
dataset_data-COLLEGE-cleaned-remapped-CollegeMsg_20041026_nodes_28_edges_27_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_2-dim_3-euc_2-edim_3-sph_2-sdim_3_log.txt,COLLEGE,20041026,28,27,100,2,3,2,3,2,3,0.675595238095238,0.09453648058646817,4.942001683350059,1.4135933206437887,3.496056193233381,0.010188832250327535,0.0598240722024885,0.9494047619047619,1.5436588771280988,0.010188832250327535
dataset_data-COLLEGE-cleaned-remapped-CollegeMsg_20041026_nodes_28_edges_27_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_1-dim_3-euc_0-edim_0-sph_0-sdim_0_log.txt,COLLEGE,20041026,28,27,100,1,3,0,0,0,0,0.3032738095238095,0.19796534288257142,13.087561848927077,1.3615964857684255,9.611923933206269,0.03989758544355052,0.15907055974441398,0.32559523809523805,2.960359291444124,0.03989758544355052
dataset_data-COLLEGE-cleaned-remapped-CollegeMsg_20041025_nodes_7_edges_6_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_4-dim_3-euc_0-edim_0-sph_2-sdim_3_log.txt,COLLEGE,20041025,7,6,100,4,3,0,0,2,3,0.3061904761904762,35.75103836413151,3.006150788408014,67.35916472729448,0.044628682683024674,386.3842319055039,17.214235836095163,0.30619047619047624,3.0032811295690496,1654.3175365124412
dataset_data-COLLEGE-cleaned-remapped-CollegeMsg_20041025_nodes_7_edges_6_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_2-dim_3-euc_2-edim_3-sph_2-sdim_3_log.txt,COLLEGE,20041025,7,6,100,2,3,2,3,2,3,1.0,0.09657501569002862,1.2926021076942003,1.1597343388004417,1.114567418113349,0.010633655497529723,0.09657501569002863,1.0,1.2926021076942003,0.010633655497529723
dataset_data-COLLEGE-cleaned-remapped-CollegeMsg_20041025_nodes_7_edges_6_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_1-dim_3-euc_0-edim_0-sph_0-sdim_0_log.txt,COLLEGE,20041025,7,6,100,1,3,0,0,0,0,0.28238095238095234,17.22352781841149,3.0233027587080485,33.622383361562314,0.08991934706700003,173.15662092378298,12.172443235700973,0.30619047619047624,3.021891833865554,392.0600042212801
dataset_data-COLLEGE-cleaned-remapped-CollegeMsg_20041024_nodes_4_edges_3_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_4-dim_3-euc_0-edim_0-sph_2-sdim_3_log.txt,COLLEGE,20041024,4,3,100,4,3,0,0,2,3,0.45833333333333326,46.93972111888317,3.118330559846525,67.09197487327054,0.04647844344627972,2571.72947256559,46.93972111888317,0.4583333333333333,3.1154619102558545,2571.72947256559
dataset_data-COLLEGE-cleaned-remapped-CollegeMsg_20041024_nodes_4_edges_3_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_2-dim_3-euc_2-edim_3-sph_2-sdim_3_log.txt,COLLEGE,20041024,4,3,100,2,3,2,3,2,3,0.45833333333333326,12601633793075.646,8.207649203432409,26959268623413.19,3.044462859168349,10000000000.0,1667365.7058054518,0.4583333333333333,8.207644724401424,1.1572589759776108
dataset_data-COLLEGE-cleaned-remapped-CollegeMsg_20041024_nodes_4_edges_3_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_1-dim_3-euc_0-edim_0-sph_0-sdim_0_log.txt,COLLEGE,20041024,4,3,100,1,3,0,0,0,0,0.6666666666666666,22.947953564023074,3.14783753878925,33.47192304562364,0.0940441197387618,617.0010062943744,22.93703297107057,0.7083333333333334,3.147718087460309,617.1330855080699
dataset_data-COLLEGE-cleaned-remapped-CollegeMsg_20041023_nodes_3_edges_2_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_4-dim_3-euc_0-edim_0-sph_2-sdim_3_log.txt,COLLEGE,20041023,3,2,100,4,3,0,0,2,3,0.6666666666666666,54.42197504212836,2.1012867196608447,67.16580135486171,0.03128506884863878,3235.6446918621696,54.42186197320442,0.6666666666666666,2.0991796462943046,3240.1330715269946
dataset_data-COLLEGE-cleaned-remapped-CollegeMsg_20041023_nodes_3_edges_2_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_2-dim_3-euc_2-edim_3-sph_2-sdim_3_log.txt,COLLEGE,20041023,3,2,100,2,3,2,3,2,3,0.6666666666666666,534530422.27902573,2428.6044055996445,801749905.0973614,3.029129645241085,10000000000.0,534530422.27902573,0.6666666666666666,2428.6044055996445,3.0691908724264922
dataset_data-COLLEGE-cleaned-remapped-CollegeMsg_20041023_nodes_3_edges_2_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_1-dim_3-euc_0-edim_0-sph_0-sdim_0_log.txt,COLLEGE,20041023,3,2,100,1,3,0,0,0,0,0.6666666666666666,26.754022852024406,2.0730147336993046,33.581508917249046,0.06173083939758604,781.8804260692841,26.73631697771407,0.6666666666666666,2.0720649535397326,782.8251772153662
