filename,dataset,time,nodes,edges,epochs,hyp,dim,euc,edim,sph,sdim,MAP,avg_distortion,wc,me,mc,best_loss,distortion,map,wc_dist,final_loss
dataset_data-BITCOIN-ALPHA-cleaned-remapped-soc-sign-bitcoinalpha.e_201510_nodes_17_edges_16_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_5-dim_3-euc_1-edim_3-sph_0-sdim_0_log.txt,BITCOIN-ALPHA,201510,17,16,100,5,3,1,3,0,0,1.0,0.07864641230237808,1.5040974558253413,1.315567574365383,1.1433068776804591,0.01113551548073887,0.07834618708124352,1.0,1.4440673490103713,0.01113551548073887
dataset_data-BITCOIN-ALPHA-cleaned-remapped-soc-sign-bitcoinalpha.e_201510_nodes_17_edges_16_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_1-dim_18-euc_0-edim_0-sph_0-sdim_0_log.txt,BITCOIN-ALPHA,201510,17,16,100,1,18,0,0,0,0,1.0,0.050886441574410884,1.3373500623712065,1.231638756133572,1.0858297984788081,0.005816034353141992,0.05088644157441091,1.0,1.315960340642888,0.0058406351716570395
dataset_data-BITCOIN-ALPHA-cleaned-remapped-soc-sign-bitcoinalpha.e_201510_nodes_17_edges_16_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_0-dim_0-euc_1-edim_18-sph_0-sdim_0_log.txt,BITCOIN-ALPHA,201510,17,16,100,0,0,1,18,0,0,1.0,0.08908847511014015,1.530118367240525,1.348185151888086,1.1349467579417025,0.013648320785354537,0.08801219530885528,1.0,1.4636831711029115,0.01381863059560342
dataset_data-BITCOIN-ALPHA-cleaned-remapped-soc-sign-bitcoinalpha.e_201510_nodes_17_edges_16_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_0-dim_0-euc_0-edim_0-sph_1-sdim_18_log.txt,BITCOIN-ALPHA,201510,17,16,100,0,0,0,0,1,18,1.0,0.35757556230162835,3.299326572363514,1.1107278571248758,2.9704184973840815,0.15808913909661781,0.35668831581070576,1.0,3.2950078774510154,0.15875507619023613
dataset_data-BITCOIN-ALPHA-cleaned-remapped-soc-sign-bitcoinalpha.e_201509_nodes_19_edges_18_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_5-dim_3-euc_1-edim_3-sph_0-sdim_0_log.txt,BITCOIN-ALPHA,201509,19,18,100,5,3,1,3,0,0,0.9122807017543859,0.0705155933321934,2.496417766489784,1.337555004258186,1.8664038178185491,0.011654468241381081,0.06544292494226482,1.0,1.4882635339677601,0.011654468241381081
dataset_data-BITCOIN-ALPHA-cleaned-remapped-soc-sign-bitcoinalpha.e_201509_nodes_19_edges_18_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_1-dim_18-euc_0-edim_0-sph_0-sdim_0_log.txt,BITCOIN-ALPHA,201509,19,18,100,1,18,0,0,0,0,0.9473684210526315,0.047368486723177824,2.641165556337768,1.2626604663413636,2.0917464565836195,0.006510046787712553,0.04407222612109405,1.0,1.4151403710314048,0.006510046787712553
dataset_data-BITCOIN-ALPHA-cleaned-remapped-soc-sign-bitcoinalpha.e_201509_nodes_19_edges_18_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_0-dim_0-euc_1-edim_18-sph_0-sdim_0_log.txt,BITCOIN-ALPHA,201509,19,18,100,0,0,1,18,0,0,0.9122807017543859,0.10264721516273298,3.23456107826379,1.323685360475761,2.443602667858485,0.012696067888073525,0.07009434724200085,1.0,1.5272291305387284,0.012782631360494713
dataset_data-BITCOIN-ALPHA-cleaned-remapped-soc-sign-bitcoinalpha.e_201509_nodes_19_edges_18_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_0-dim_0-euc_0-edim_0-sph_1-sdim_18_log.txt,BITCOIN-ALPHA,201509,19,18,100,0,0,0,0,1,18,0.6052631578947368,0.27091433821418254,4.885112954779385,1.406062180437309,3.4743221336484793,0.07982614280253107,0.25481373422674314,0.7412280701754387,3.277136712699006,0.07982983819962519
dataset_data-BITCOIN-ALPHA-cleaned-remapped-soc-sign-bitcoinalpha.e_201508_nodes_22_edges_21_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_5-dim_3-euc_1-edim_3-sph_0-sdim_0_log.txt,BITCOIN-ALPHA,201508,22,21,100,5,3,1,3,0,0,0.8636363636363636,0.08184761117537545,4.641520923920336,1.2867559934688568,3.607149255553612,0.00903760075544469,0.06452357582426775,1.0,1.5807509487047005,0.009702624019770893
dataset_data-BITCOIN-ALPHA-cleaned-remapped-soc-sign-bitcoinalpha.e_201508_nodes_22_edges_21_component_0.edges-riemann_--batch-size-epochs_100-subsample_16-hyp_1-dim_18-euc_0-edim_0-sph_0-sdim_0_log.txt,BITCOIN-ALPHA,201508,22,21,100,1,18,0,0,0,0,0.9318181818181818,0.053325017178815555,2.646047735314045,1.2382268710076754,2.1369652018298373,0.005027244801753258,0.048967567245886974,1.0,1.3897898968655653,0.005027244801753258
