Filename,tnodeembed-AUC,tnodeembed-F1_micro,tnodeembed-F1_macro,tnodeembed-final_loss,tnodeembed-final_accuracy,node2vec-AUC,node2vec-F1_micro,node2vec-F1_macro,node2vec-final_loss,node2vec-final_accuracy
interactions_with_dates_1970_nodes_2_edges_1_component_0.log,0.49989980629216485,0.49989980629216485,0.33328879982186593,0.6931555271148682,0.4927671551704407,0.49989980629216485,0.5,0.3333333333333333,0.6931561827659607,0.5006999373435974
interactions_with_dates_1972_nodes_2_edges_1_component_0.log,0.49974952744232104,0.5,0.3333333333333333,0.692886471748352,0.4946337044239044,0.49974952744232104,0.5,0.3333333333333333,0.6928742527961731,0.4955669641494751
interactions_with_dates_1975_nodes_2_edges_1_component_0.log,0.4996494408147963,0.4998497094382473,0.33356305105871453,0.6926223039627075,0.49976667761802673,0.499482590729225,0.4998497094382473,0.33356305105871453,0.6927339434623718,0.4983667731285095
interactions_with_dates_1976_nodes_2_edges_1_component_0.log,0.4997832895295297,0.4997996125843297,0.33472205759322377,0.6907323598861694,0.47830143570899963,0.49971639445193533,0.49994990314608245,0.33357802760293553,0.6907804608345032,0.4983667731285095
interactions_with_dates_1977_nodes_2_edges_1_component_0.log,0.5000000803102327,0.4999165052434707,0.33524509768654415,0.6897004246711731,0.5025665163993835,0.49970099384939165,0.499766214681718,0.33458928784237985,0.6900773644447327,0.49090060591697693
interactions_with_dates_1979_nodes_3_edges_2_component_0.log,0.4995012957632189,0.49961592411996525,0.3355496973766977,0.6878178715705872,0.502099871635437,0.49923480856434216,0.4994823325095184,0.33531370841316455,0.688107430934906,0.4955669641494751
interactions_with_dates_1980_nodes_2_edges_1_component_0.log,0.4989881183955402,0.4996326230712711,0.3346471550664863,0.6871551275253296,0.49743351340293884,0.4998184793542091,0.49978291363302385,0.3370842442995258,0.6876607537269592,0.48716750741004944
interactions_with_dates_1981_nodes_2_edges_1_component_0.log,0.49970209030715235,0.49981631153563555,0.3368375820392075,0.6870624423027039,0.49510031938552856,0.49973390264037787,0.49974951573041215,0.3378812256286614,0.687659502029419,0.5030331015586853
interactions_with_dates_1982_nodes_3_edges_2_component_0.log,0.4997374351751975,0.499883107340859,0.3389528929162982,0.6828662157058716,0.5100326538085938,0.4996392665121887,0.49961592411996525,0.3382825293963833,0.6834560632705688,0.5104992985725403
interactions_with_dates_1983_nodes_16_edges_15_component_0.log,0.5031860117813951,0.5026050364037139,0.34515281493434935,0.6807301640510559,0.5198320150375366,0.5030530470369314,0.5025382405984904,0.34475395232023953,0.6822583675384521,0.5151656270027161
interactions_with_dates_1984_nodes_3_edges_2_component_0.log,0.5017936587763039,0.5018034867410327,0.3458707554513665,0.6818722486495972,0.5142323970794678,0.5016293356745135,0.5017867877897269,0.3464221477336603,0.6821638345718384,0.5160989165306091
interactions_with_dates_1985_nodes_3_edges_2_component_0.log,0.5036043734382811,0.5033230913098657,0.3497411342558451,0.6802053451538086,0.5207653045654297,0.5036431214524377,0.5034399839690068,0.34924370539182115,0.6810235977172852,0.5179654955863953
interactions_with_dates_1986_nodes_5_edges_6_component_0.log,0.504065856670747,0.5033564892124774,0.3483699777848944,0.6792833805084229,0.5170322060585022,0.5030415894437305,0.5028722196246076,0.3479992395486378,0.6803364753723145,0.5165655612945557
interactions_with_dates_1987_nodes_10_edges_13_component_0.log,0.5037893641553773,0.5033397902611716,0.351043446698388,0.6754655838012695,0.5090993642807007,0.5041875997333184,0.503406586066395,0.35088364223901736,0.6758320331573486,0.5230984687805176
interactions_with_dates_1988_nodes_6_edges_5_component_0.log,0.5038584075316971,0.5046089105604168,0.3555523853992913,0.6715878248214722,0.5286980867385864,0.5049855527245356,0.5048593948300046,0.3558916953666731,0.6721529364585876,0.5272981524467468
interactions_with_dates_1989_nodes_5_edges_4_component_0.log,0.5242223754248974,0.5229443590942489,0.39493771979213066,0.639578640460968,0.5725618004798889,0.523434537061323,0.5222764010420146,0.3951963066283263,0.6410355567932129,0.5688287615776062
interactions_with_dates_1990_nodes_10_edges_13_component_0.log,0.5312336779211924,0.5302418008149088,0.4138502700067876,0.6219722628593445,0.5893607139587402,0.5318497154079744,0.5303085966201323,0.4144550751258928,0.6247879862785339,0.5893607139587402
interactions_with_dates_1991_nodes_11_edges_10_component_0.log,0.5288199566654014,0.5316111148219892,0.422300449476921,0.6088176369667053,0.6061595678329468,0.5320963737873091,0.5329971277803754,0.42722326660076504,0.6094691753387451,0.6112926006317139
interactions_with_dates_1992_nodes_33_edges_36_component_0.log,0.5479849005920607,0.5473415269521074,0.460490111068909,0.5913634896278381,0.6276248097419739,0.5501349231987223,0.5479927860530359,0.454949576480712,0.5940712690353394,0.6290247440338135
interactions_with_dates_1993_nodes_81_edges_94_component_0.log,0.5493226097340169,0.5525349008082292,0.4717690748560036,0.5677770972251892,0.6523565053939819,0.5528641443191656,0.5537038273996393,0.47395822903168805,0.5757604837417603,0.6481567621231079
interactions_with_dates_1994_nodes_111_edges_142_component_0.log,0.5812678391056408,0.5790528354819318,0.5197329474235308,0.5394015312194824,0.6775548458099365,0.5704740880573416,0.5743437312136798,0.5079731464339141,0.5413745641708374,0.6822211742401123
interactions_with_dates_1995_nodes_270_edges_335_component_0.log,0.5838333322008102,0.582426023645715,0.536381850126831,0.5024677515029907,0.7092860341072083,0.5798869135774135,0.5786186627479795,0.5308082114540071,0.5132790207862854,0.7092860341072083
interactions_with_dates_1996_nodes_414_edges_564_component_0.log,0.5953854778736142,0.5965700354017768,0.5606763293811077,0.4427076280117035,0.7624825239181519,0.5997866805175643,0.5961358626678245,0.5602126709495329,0.462123841047287,0.7573494911193848
interactions_with_dates_1997_nodes_580_edges_827_component_0.log,0.5936273045082626,0.6016632155500634,0.5710329423236584,0.37770774960517883,0.8091460466384888,0.6186817090022875,0.6119664685057778,0.5921405089379584,0.40044283866882324,0.801213264465332
interactions_with_dates_1998_nodes_757_edges_1054_component_0.log,0.6461477266084946,0.643577583327767,0.6287287158444352,0.3238369822502136,0.8413439393043518,0.6509958947372174,0.6430599158372854,0.627542822667609,0.3434763252735138,0.8441437482833862
interactions_with_dates_1999_nodes_1027_edges_1499_component_0.log,0.6620806170088838,0.6537806425756463,0.6456793986222366,0.2613505423069,0.8842743635177612,0.6542164259759324,0.648871150891724,0.6385380407480266,0.28764164447784424,0.8796080350875854
interactions_with_dates_2000_nodes_1235_edges_1748_component_0.log,0.669735076195962,0.6520606505911428,0.6486103057632653,0.2214980125427246,0.9024731516838074,0.6773235125638063,0.6583895531360631,0.6520598534629962,0.24563609063625336,0.9034064412117004
interactions_with_dates_2001_nodes_1420_edges_1951_component_0.log,0.6546728312593091,0.6569033464698417,0.6451780024668787,0.18778759241104126,0.9230051040649414,0.6662820167171908,0.6598256629483669,0.6517828724904817,0.20833931863307953,0.9234717488288879
interactions_with_dates_2002_nodes_1703_edges_2399_component_0.log,0.6487938483887633,0.6423084630285218,0.6322662064862893,0.15081334114074707,0.9402706623077393,0.6741985220588183,0.6534800614521408,0.6486224690331155,0.18158163130283356,0.9384040832519531
interactions_with_dates_2003_nodes_1955_edges_2962_component_0.log,0.6808449154929106,0.6619631287155167,0.6602510698044359,0.12973713874816895,0.9510032534599304,0.6876567519103719,0.6531794803286354,0.647050976409353,0.15638865530490875,0.9500700235366821
interactions_with_dates_2004_nodes_3198_edges_6820_component_0.log,0.6881788247517442,0.6671732015229443,0.6645863862045307,0.08894722908735275,0.9678021669387817,0.7048276345868885,0.6663215550063456,0.664835115611931,0.1142909824848175,0.96873539686203
interactions_with_dates_2005_nodes_4809_edges_10768_component_0.log,0.6988547093793308,0.6623639035468573,0.6596360973873345,0.0472220852971077,0.9855343103408813,0.7158579037322221,0.667340191036003,0.6657294096064366,0.06455030292272568,0.9841343760490417
interactions_with_dates_2006_nodes_2482_edges_3918_component_0.log,0.6889310081605413,0.6550664618261973,0.654751754589944,0.031030142679810524,0.9911339282989502,0.7094611797534816,0.6596753723866141,0.6576712142512411,0.05197194218635559,0.9911339282989502
interactions_with_dates_2007_nodes_3106_edges_6237_component_0.log,0.6679177314781056,0.6361131520940485,0.6312242733588027,0.023108594119548798,0.9920672178268433,0.6968777001108919,0.6452140805557411,0.6409658343021195,0.04598451033234596,0.9920672178268433
interactions_with_dates_2008_nodes_2479_edges_3856_component_0.log,0.6897812520366172,0.6497728942622404,0.6496393815239305,0.019161155447363853,0.9953336715698242,0.706454961947874,0.6513926925389085,0.6481441928093283,0.03639007359743118,0.9948670268058777
interactions_with_dates_2009_nodes_4567_edges_9343_component_0.log,0.6828911973564584,0.639469641306526,0.6381952950316923,0.009283055551350117,0.9976668357849121,0.7031646740218139,0.6511756061719324,0.6495174386880478,0.028439482674002647,0.9972001910209656
interactions_with_dates_2010_nodes_5300_edges_14454_component_0.log,0.6759151521677466,0.6338420947164518,0.6323088555273564,0.005571993533521891,0.9986000657081604,0.6926814977016037,0.6421247745641574,0.6388655129019013,0.02328692190349102,0.9981334805488586
interactions_with_dates_2011_nodes_9876_edges_20115_component_0.log,0.6574069585541777,0.6165085832609712,0.6141953466885252,0.0009085714118555188,1.0,0.6732893087212393,0.6252087368913233,0.6198100427935174,0.020009193569421768,0.9995333552360535
interactions_with_dates_2012_nodes_4891_edges_10687_component_0.log,0.6953926629624345,0.6485037739629951,0.6467503814452908,0.0006862812442705035,1.0,0.7060624295118761,0.6473682452741968,0.6394453868971727,0.016638077795505524,1.0
